,Latitude,Longitude
0,55.06741581599365,-3.0371490561220646
1,52.83836727494514,-2.975061109687548
2,51.623541471188304,-1.9153835297948545
3,54.70101615792408,-2.5718721559320796
4,56.72807185197313,-5.665046210699987
5,52.864364689947074,-1.5258626382961271
6,51.003907807260205,-3.859877171987679
7,51.42946362543111,-0.643167259241169
8,56.72369281432395,-5.311353683284503
9,51.977689770851875,-0.24211920878927629
10,55.94282061853886,-5.623862798161499
11,56.80007299348801,-4.919292607474617
12,51.61114654177772,-1.2685483454780462
13,53.33758364445148,-1.7367165610272952
14,51.77760564626524,-1.228855047145486
15,53.7423776224177,-2.085909913473511
16,51.31404093535679,1.0402188697775259
17,52.844802256454074,-2.387860739896273
18,57.68743637301553,-5.616014157994518
19,58.05606988994876,-5.296895168561487
20,55.82041331888628,-5.027692571227744
21,52.2740540216603,-1.5178754536100438
22,55.87574286964338,-4.610362329382052
23,52.09905958990812,-1.927135780259003
24,52.3484243933719,0.009910717528949675
25,54.186941502884764,-0.5264818912562124
26,55.31152504758275,-3.4171214672720582
27,54.96477629093959,-1.8940818083270186
28,57.288574648800854,-4.936771111878494
29,52.0647866661433,0.3031061259382195
30,57.09002354874508,-4.236047773436134
31,55.824583242941415,-3.0086711563060025
32,57.54891538944295,-6.609174633303158
33,55.66931720039794,-2.1974347042748663
34,50.80585228683246,-3.8633026838661566
35,57.08643470097574,-4.582803125935415
36,54.5435264555202,-1.0795715717824592
37,52.651800462443376,-1.0751205883562207
38,52.32811524348147,0.1470519212301582
39,51.96287620409974,0.25814938908774465
40,52.60017586103332,0.16130057308584433
41,55.85796267548497,-5.413964463187167
42,54.50358121134693,-2.0499690561190267
43,56.25917179028373,-3.915529530176637
44,51.114976548592,-4.070856944516521
45,58.03690320950595,-4.680340548397395
46,56.71221031476089,-4.808078859565354
47,53.048739738330205,-3.3665421518911316
48,52.45124973376068,-1.7044724718511919
49,50.80652530084823,-2.742562681438687
50,55.09000510631554,-1.6969853978876683
51,56.21920015344139,-4.721529815285567
52,52.60535642730154,-1.138226309401766
53,52.01625146131986,-2.0334343219850943
54,52.321228338824774,-0.5929473521374771
55,52.93310054414875,-0.1434486477120238
56,50.94925412290899,-0.7671753782966704
57,53.39570353708723,0.08590678913268235
58,50.64971642369545,-3.987273905628342
59,50.50815239520633,-4.744835390182599
60,52.064051356729486,0.9675545857033487
61,51.883317107432404,-3.682201492332556
62,51.234437711614724,-2.910309247132056
63,55.00477151921005,-4.326128572060633
64,55.84437917817222,-5.951108313780108
65,54.03012032333227,-1.3302610171575946
66,56.488581368497634,-4.620983270478878
67,55.44021887286628,-3.6392756046559915
68,51.23751294345577,0.12624019732563596
69,53.64683426992118,-0.8795893910888744
70,50.84226014934446,-2.5340748100081036
71,56.3021548620992,-3.712863583571692
72,53.61286002260258,-0.7061495452856006
73,56.579287059392016,-6.040788607353781
74,55.53171935206974,-5.5276389191322055
75,53.747552496998054,-1.8939953701215382
76,57.13657250319211,-4.512360361021109
77,51.93539860688544,-0.6299521484692701
78,53.863091943568946,-1.3544607399423327
79,55.90964166597109,-3.535608774817314
80,57.37675638373317,-6.651679800812307
81,55.73365567706678,-2.6420345412006796
82,55.06001480538385,-2.479707322142062
83,54.14674140940956,-0.6855771078616559
84,52.23805770504403,-1.8710979007705895
85,52.70254860973774,0.14786378309574566
86,55.755153942764146,-2.845785880919408
87,54.79632099049604,-3.248604542860461
88,52.377936425399646,-3.8907857025253394
89,54.885217388046925,-5.0472145781019195
90,52.51038207660557,-1.536696857697323
91,56.01372545763954,-5.3917156004280375
92,52.245317906107765,-0.7091828166095313
93,53.50492810541636,-1.625418644749609
94,50.58249375934537,-4.706713241052544
95,51.79591964337866,0.6620192668788469
96,52.30059700005006,0.9274156609365889
97,56.19023453521096,-4.252049674812681
98,51.0835407086384,-0.43102286577700966
99,51.32319723714089,0.7963226666748504
100,51.623161802849545,-1.5720923046861506
101,55.450137736708825,-2.5826026696305355
102,52.53887203178935,0.4999657552307557
103,52.84864712923697,-1.3698017443787558
104,53.96025347153456,-2.4428435535054334
105,53.06630875702935,0.10697347424349601
106,56.85794047132803,-5.381091165025268
107,52.52666749370561,-2.5302843052143578
108,51.67616727926562,-4.829394919475855
109,54.396452409729285,-1.0665218184796696
110,52.38691678575731,-0.9414432627832445
111,51.61858456638831,-2.151530323568994
112,52.7070286427118,0.26304459643518285
113,54.04332736291586,-0.5640556704174653
114,57.46806163719748,-5.680849208388741
115,51.30732134113562,-1.575995537532803
116,52.948225347779605,-2.5117934605232817
117,58.49259393332896,-3.1490836072834325
118,51.533473121201524,-2.3949127254982985
119,51.415902360904674,0.3337720720330317
120,52.39196225272735,-3.531846218912764
121,50.68884911903399,-2.555402703595341
122,53.05001493532972,-1.474316109808087
123,57.426453127607004,-6.291018771284094
124,58.45754272933109,-3.4805597114943128
125,54.372111725813696,-1.953095073185482
126,51.11762941187564,0.017258084704439014
127,52.66779267522534,-3.861967201731714
128,56.56023949161279,-3.1450932326138688
129,51.98153522858242,-4.37778658121646
130,55.57565151716519,-1.7433153579256144
131,58.08852551921818,-4.732621550892885
132,57.02832454195799,-2.4207953639683932
133,53.98880945180894,-1.2857272844236602
134,52.05000895613229,-0.4970074761027323
135,51.59113026249839,0.6655222404876948
136,50.94810036218488,-2.3540643191614583
137,51.16702017018407,-1.6268139775428114
138,58.44019343645449,-3.839741461371636
139,56.40762362022686,-3.4502818148222625
140,51.631862825739795,0.8055536798464633
141,50.60731421933826,-4.6687366712666005
142,56.272325646825706,-5.2289266976123425
143,50.987987707423564,-3.8793722252010827
144,52.0865898084445,0.9639806044623302
145,56.845140025113324,-2.968746624065262
146,58.59320575476669,-3.7280401565560943
147,55.42144660020924,-4.52471224199717
148,52.06718723534553,0.30151380350635826
149,54.23617760309184,-0.7366030729281698
150,52.70599195943961,1.3466827873330285
151,55.042806623445436,-4.085997537083321
152,51.52783734249732,-3.457910630948187
153,56.2752588124339,-2.602430900128372
154,53.648062483938794,-0.771874411437433
155,56.55272655852685,-4.910682597551768
156,51.01307629904055,0.6370741483151328
157,52.986789548262756,-2.176114007743849
158,54.678875486928504,-2.064498512353583
159,50.239965249219544,-5.255900847108396
160,57.65082888379279,-4.170154471836526
161,56.72270589808129,-5.026965866054553
162,54.49247565537837,-2.8204530365671268
163,57.16560340409329,-3.9901249300849466
164,52.22951758276744,-1.5766715456833902
165,51.58771660203574,0.24746696414845992
166,53.505802191689064,-1.981504679913117
167,51.279915970072594,-1.9232792843135007
168,56.41888859855726,-3.673205472232832
169,58.10795626894315,-4.9007182916927725
170,57.50375530410358,-2.740710636966135
171,52.84952333743223,-0.9141221659170151
172,50.82367702478372,-2.8755913953653076
173,54.13246815028803,-3.2396366801205474
174,52.01601420746663,-2.8493351664111977
175,55.03493557771794,-2.036308581772623
176,52.00100428328329,-4.290147724540377
177,52.846341018261555,-3.0994849689370874
178,50.94312949001603,-1.1337229908784723
179,56.540314389210685,-2.9937372904099533
180,51.289189016330134,0.010352351173922969
181,56.87960881506855,-5.898695475933593
182,54.41558605872389,-1.788683882943194
183,54.77169531829869,-3.26837438069951
184,55.39619305536772,-2.5574807333328087
185,53.4874496968645,-0.41333083383360325
186,51.864676412345744,0.9847974087872959
187,51.300825417151145,-1.078132299289667
188,52.13069350480109,0.7397888158754
189,57.0869784892138,-5.600136571949519
190,52.17089049865419,-3.237117524753401
