T,Enhancment
2016-01-01 00:00:00+00:00,2.6506250000000002
2016-01-01 00:30:00+00:00,2.6506250000000002
2016-01-01 01:00:00+00:00,2.6506250000000002
2016-01-01 01:30:00+00:00,2.6506250000000002
2016-01-01 02:00:00+00:00,2.6506250000000002
2016-01-01 02:30:00+00:00,2.6506250000000002
2016-01-01 03:00:00+00:00,2.6506250000000002
2016-01-01 03:30:00+00:00,2.6506250000000002
2016-01-01 04:00:00+00:00,2.6506250000000002
2016-01-01 04:30:00+00:00,6.086811564662701
2016-01-01 05:00:00+00:00,9.273416612778803
2016-01-01 05:30:00+00:00,8.431418619555133
2016-01-01 06:00:00+00:00,7.5888191391976685
2016-01-01 06:30:00+00:00,9.008380305590906
2016-01-01 07:00:00+00:00,7.916067647264995
2016-01-01 07:30:00+00:00,6.007678548861562
2016-01-01 08:00:00+00:00,2.6506250000000002
2016-01-01 08:30:00+00:00,2.6506250000000002
2016-01-01 09:00:00+00:00,2.6506250000000002
2016-01-01 09:30:00+00:00,2.6506250000000002
2016-01-01 10:00:00+00:00,2.6506250000000002
2016-01-01 10:30:00+00:00,2.6506250000000002
2016-01-01 11:00:00+00:00,2.6506250000000002
2016-01-01 11:30:00+00:00,2.6506250000000002
2016-01-01 12:00:00+00:00,2.6506250000000002
2016-01-01 12:30:00+00:00,2.6506250000000002
2016-01-01 13:00:00+00:00,2.6506250000000002
2016-01-01 13:30:00+00:00,2.6506250000000002
2016-01-01 14:00:00+00:00,2.6506250000000002
2016-01-01 14:30:00+00:00,2.6506250000000002
2016-01-01 15:00:00+00:00,2.6506250000000002
2016-01-01 15:30:00+00:00,2.6506250000000002
2016-01-01 16:00:00+00:00,2.6506250000000002
2016-01-01 16:30:00+00:00,5.964921874344849
2016-01-01 17:00:00+00:00,3.6727827380952385
2016-01-01 17:30:00+00:00,4.923822090231195
2016-01-01 18:00:00+00:00,4.282678871132516
2016-01-01 18:30:00+00:00,3.706709945081185
2016-01-01 19:00:00+00:00,3.9322782354345756
2016-01-01 19:30:00+00:00,3.9452210331050233
2016-01-01 20:00:00+00:00,2.6506250000000002
