,Latitude,Longitude
0,56.8365321040165,-3.1583510083559148
1,51.80637871881758,-4.421396489678878
2,53.34087489861278,-1.7212800423705472
3,53.89535725319409,-2.6861524507306864
4,52.265951678647255,-0.5151750499842649
5,59.09356172367511,-2.550417641824634
6,52.45640609387043,-1.4811002683489898
7,54.027326899081814,-2.4375723505711875
8,56.299479843658474,-3.485987747469223
9,52.00295863213248,-0.4783975646073966
10,51.43599348810712,-2.611282308199245
11,53.10272688688975,-1.0254782728424363
12,53.651823869295896,-1.6159786616890308
13,55.179677677989,-4.826952719114317
14,51.138710201233735,-3.2028871471431586
15,51.168621491748446,0.9916527925264749
16,51.932434927034315,-2.0296210673015196
17,56.897516033101375,-2.340505680242324
18,52.49480888994935,-0.27063895671102145
19,51.68641057770359,-3.7460478987993104
20,53.08592577290248,-1.054733084766375
21,57.46118392010954,-3.6425582483940495
22,51.386255281038835,-0.659701590343813
23,55.13422527901845,-6.116449962774224
24,54.86702555371463,-3.764354750465488
25,52.33525438068102,-1.409198025147643
26,57.612057057293605,-4.204341763294696
27,52.34153123566493,-2.7155771817932433
28,58.434911607532996,-4.904537459611955
29,58.13334531690582,-4.187058673354868
30,50.844581620980385,-1.7801771240804314
31,54.252922127596065,-2.9020746849440595
32,58.477326575287826,-4.3539569338255735
33,52.62505729548552,-0.19472836467486054
34,53.68744342418481,-2.0741671576672625
35,55.65306999444932,-2.0231851057128942
36,55.822051256813324,-3.7960906378117603
37,52.34631429108754,-3.6692675152861147
38,56.309763503998894,-3.5522764563075775
39,56.88277294335387,-2.777720028835894
40,52.90114532642863,-2.4502486882426497
41,52.02868070222843,-2.545436965652301
42,56.10754899401647,-3.4370936110105053
43,52.190441031461376,-4.050932701801573
44,52.32109361508662,-3.0268949012453614
45,52.03793010154289,-0.25910613396587756
46,53.58378677199407,-0.571680446967461
47,52.83616112585138,-1.4884478710787592
48,51.41181110104616,-1.8188845572261005
49,54.28818977609687,-3.1486477166189673
50,51.03447446362746,-3.982988100008326
51,51.239675978011874,-1.4071516861680822
52,54.56287706881052,-6.048422521916877
53,50.845183575025494,-1.6628410229199106
54,57.72174822003517,-4.515028391963396
55,55.17965503515042,-2.6745074600161196
56,50.3657156907972,-3.983086891145919
57,54.52135086010296,-2.6408503730243638
58,51.499162049802,-1.3978053539787574
59,53.16143915795793,-1.2437287235969423
60,53.733572057549196,-0.5819174649488463
61,50.92419807804015,0.36548349165738614
62,53.88884569314198,-0.3790325238814276
63,51.20326980230244,1.2987257501469216
64,53.21218175091697,0.27088617558106876
65,53.13887669853837,-3.2123074889516605
66,54.66587806459117,-2.8418398934227502
67,55.14045135552399,-6.300148455301324
68,52.37368348057849,-3.3919857262312956
69,50.38016893415791,-4.032713619918695
70,58.06642199028057,-5.3338563372553365
71,50.823107113154464,-4.056014210930485
72,53.32421212231019,0.21027264652137667
73,52.07203791156909,-1.1593093041177047
74,56.96935378497904,-4.6674498315793205
75,52.058465393312126,-0.9211126650707699
76,52.91132426380995,0.7345234438301702
77,54.261919511051794,-0.8789412320167971
78,53.49133820637783,-2.626357460252402
79,52.99655988785872,-1.9690788561637458
80,54.503822284892905,-2.17130454345305
81,50.62131637884717,-4.446477467866851
82,58.25712345901406,-4.774719065920115
83,52.05459092012034,-4.704466622754067
84,54.58698263679522,-3.269024349395033
85,52.90179370065037,-1.1363647974324307
86,54.08535487496642,-1.1570296822798722
87,54.26266607705227,-7.733837041232816
88,52.9551211803083,-1.3670045596116003
89,54.54826035022941,-6.21028766717784
90,58.4043013204741,-3.625560550366049
91,53.73429287327558,-0.9211716389496392
92,52.97209258723371,-1.0069477837295011
93,57.45678457009274,-3.3095988248183765
94,54.528473599417666,-2.2367521558428916
95,52.976221637316414,-0.79400890056748
96,58.3955891161707,-6.353470808473065
97,57.32040823990911,-2.4471613046657925
98,52.09858276827627,-4.011660910897647
99,52.023092059628425,-3.5882411617271552
