T,Enhancment
2016-01-01 00:00:00+00:00,2.650625
2016-01-01 00:30:00+00:00,2.650625
2016-01-01 01:00:00+00:00,2.650625
2016-01-01 01:30:00+00:00,2.650625
2016-01-01 02:00:00+00:00,2.650625
2016-01-01 02:30:00+00:00,2.650625
2016-01-01 03:00:00+00:00,2.650625
2016-01-01 03:30:00+00:00,2.650625
2016-01-01 04:00:00+00:00,2.650625
2016-01-01 04:30:00+00:00,7.002256527180011
2016-01-01 05:00:00+00:00,7.635565184637396
2016-01-01 05:30:00+00:00,6.516640342338418
2016-01-01 06:00:00+00:00,5.876800089588978
2016-01-01 06:30:00+00:00,7.262668508021102
2016-01-01 07:00:00+00:00,6.51664429113258
2016-01-01 07:30:00+00:00,5.627679495915534
2016-01-01 08:00:00+00:00,2.650625
2016-01-01 08:30:00+00:00,2.650625
2016-01-01 09:00:00+00:00,2.650625
2016-01-01 09:30:00+00:00,2.650625
2016-01-01 10:00:00+00:00,2.650625
2016-01-01 10:30:00+00:00,2.650625
2016-01-01 11:00:00+00:00,2.650625
2016-01-01 11:30:00+00:00,2.650625
2016-01-01 12:00:00+00:00,2.650625
2016-01-01 12:30:00+00:00,2.650625
2016-01-01 13:00:00+00:00,2.650625
2016-01-01 13:30:00+00:00,2.650625
2016-01-01 14:00:00+00:00,2.650625
2016-01-01 14:30:00+00:00,2.650625
2016-01-01 15:00:00+00:00,2.650625
2016-01-01 15:30:00+00:00,2.650625
2016-01-01 16:00:00+00:00,2.650625
2016-01-01 16:30:00+00:00,7.294743354637821
2016-01-01 17:00:00+00:00,3.452320504796081
2016-01-01 17:30:00+00:00,4.07615170606747
2016-01-01 18:00:00+00:00,4.064709738623184
2016-01-01 18:30:00+00:00,3.7580561329382274
2016-01-01 19:00:00+00:00,4.60856489722715
2016-01-01 19:30:00+00:00,5.973319163906887
2016-01-01 20:00:00+00:00,2.650625
2016-01-01 20:30:00+00:00,2.650625
2016-01-01 21:00:00+00:00,2.650625
2016-01-01 21:30:00+00:00,2.650625
2016-01-01 22:00:00+00:00,2.650625
2016-01-01 22:30:00+00:00,2.650625
2016-01-01 23:00:00+00:00,2.650625
2016-01-01 23:30:00+00:00,2.650625
2016-01-02 00:00:00+00:00,2.650625
2016-01-02 00:30:00+00:00,2.650625
2016-01-02 01:00:00+00:00,2.650625
2016-01-02 01:30:00+00:00,2.650625
2016-01-02 02:00:00+00:00,2.650625
2016-01-02 02:30:00+00:00,2.650625
2016-01-02 03:00:00+00:00,2.650625
2016-01-02 03:30:00+00:00,2.650625
2016-01-02 04:00:00+00:00,2.650625
2016-01-02 04:30:00+00:00,4.749809884070267
2016-01-02 05:00:00+00:00,4.425571330729019
2016-01-02 05:30:00+00:00,4.383370009260915
2016-01-02 06:00:00+00:00,4.09366219993377
2016-01-02 06:30:00+00:00,4.405744449503305
2016-01-02 07:00:00+00:00,4.155588344284699
2016-01-02 07:30:00+00:00,4.591120740627197
2016-01-02 08:00:00+00:00,2.650625
2016-01-02 08:30:00+00:00,2.650625
2016-01-02 09:00:00+00:00,2.650625
2016-01-02 09:30:00+00:00,2.650625
2016-01-02 10:00:00+00:00,2.650625
2016-01-02 10:30:00+00:00,2.650625
2016-01-02 11:00:00+00:00,2.650625
2016-01-02 11:30:00+00:00,2.650625
2016-01-02 12:00:00+00:00,2.650625
2016-01-02 12:30:00+00:00,2.650625
2016-01-02 13:00:00+00:00,2.650625
2016-01-02 13:30:00+00:00,2.650625
2016-01-02 14:00:00+00:00,2.650625
2016-01-02 14:30:00+00:00,2.650625
2016-01-02 15:00:00+00:00,2.650625
2016-01-02 15:30:00+00:00,2.650625
2016-01-02 16:00:00+00:00,2.650625
2016-01-02 16:30:00+00:00,4.048131714132086
2016-01-02 17:00:00+00:00,4.687530242599222
2016-01-02 17:30:00+00:00,4.102224936359081
2016-01-02 18:00:00+00:00,5.023051488140489
2016-01-02 18:30:00+00:00,3.8605949616800124
2016-01-02 19:00:00+00:00,4.337899580285874
2016-01-02 19:30:00+00:00,5.57637058264837
2016-01-02 20:00:00+00:00,2.650625
2016-01-02 20:30:00+00:00,2.650625
2016-01-02 21:00:00+00:00,2.650625
2016-01-02 21:30:00+00:00,2.650625
2016-01-02 22:00:00+00:00,2.650625
2016-01-02 22:30:00+00:00,2.650625
2016-01-02 23:00:00+00:00,2.650625
2016-01-02 23:30:00+00:00,2.650625
2016-01-03 00:00:00+00:00,2.650625
2016-01-03 00:30:00+00:00,2.650625
2016-01-03 01:00:00+00:00,2.650625
2016-01-03 01:30:00+00:00,2.650625
2016-01-03 02:00:00+00:00,2.650625
2016-01-03 02:30:00+00:00,2.650625
2016-01-03 03:00:00+00:00,2.650625
2016-01-03 03:30:00+00:00,2.650625
2016-01-03 04:00:00+00:00,2.650625
2016-01-03 04:30:00+00:00,5.616874626264673
2016-01-03 05:00:00+00:00,6.400677674733867
2016-01-03 05:30:00+00:00,5.118944164689149
2016-01-03 06:00:00+00:00,5.081642926943506
2016-01-03 06:30:00+00:00,5.861768865291328
2016-01-03 07:00:00+00:00,4.530594357107015
2016-01-03 07:30:00+00:00,5.9441296796289915
2016-01-03 08:00:00+00:00,2.650625
2016-01-03 08:30:00+00:00,2.650625
2016-01-03 09:00:00+00:00,2.650625
2016-01-03 09:30:00+00:00,2.650625
2016-01-03 10:00:00+00:00,2.650625
2016-01-03 10:30:00+00:00,2.650625
2016-01-03 11:00:00+00:00,2.650625
2016-01-03 11:30:00+00:00,2.650625
2016-01-03 12:00:00+00:00,2.650625
2016-01-03 12:30:00+00:00,2.650625
2016-01-03 13:00:00+00:00,2.650625
2016-01-03 13:30:00+00:00,2.650625
2016-01-03 14:00:00+00:00,2.650625
2016-01-03 14:30:00+00:00,2.650625
2016-01-03 15:00:00+00:00,2.650625
2016-01-03 15:30:00+00:00,2.650625
2016-01-03 16:00:00+00:00,2.650625
2016-01-03 16:30:00+00:00,5.017683820672447
2016-01-03 17:00:00+00:00,4.938740176841292
2016-01-03 17:30:00+00:00,4.188385460242167
2016-01-03 18:00:00+00:00,4.440471599257524
2016-01-03 18:30:00+00:00,4.667142239222965
2016-01-03 19:00:00+00:00,5.9260246409629485
2016-01-03 19:30:00+00:00,5.801787013708588
2016-01-03 20:00:00+00:00,2.650625
2016-01-03 20:30:00+00:00,2.650625
2016-01-03 21:00:00+00:00,2.650625
2016-01-03 21:30:00+00:00,2.650625
2016-01-03 22:00:00+00:00,2.650625
2016-01-03 22:30:00+00:00,2.650625
2016-01-03 23:00:00+00:00,2.650625
2016-01-03 23:30:00+00:00,2.650625
2016-01-04 00:00:00+00:00,2.650625
2016-01-04 00:30:00+00:00,2.650625
2016-01-04 01:00:00+00:00,2.650625
2016-01-04 01:30:00+00:00,2.650625
2016-01-04 02:00:00+00:00,2.650625
2016-01-04 02:30:00+00:00,2.650625
2016-01-04 03:00:00+00:00,2.650625
2016-01-04 03:30:00+00:00,2.650625
2016-01-04 04:00:00+00:00,2.650625
2016-01-04 04:30:00+00:00,4.903099300562831
2016-01-04 05:00:00+00:00,4.517854876954642
2016-01-04 05:30:00+00:00,4.162083009130525
2016-01-04 06:00:00+00:00,5.867918422983787
2016-01-04 06:30:00+00:00,4.555276405847798
2016-01-04 07:00:00+00:00,4.5315509218610295
2016-01-04 07:30:00+00:00,5.236290869787861
2016-01-04 08:00:00+00:00,2.650625
2016-01-04 08:30:00+00:00,2.650625
2016-01-04 09:00:00+00:00,2.650625
2016-01-04 09:30:00+00:00,2.650625
2016-01-04 10:00:00+00:00,2.650625
2016-01-04 10:30:00+00:00,2.650625
2016-01-04 11:00:00+00:00,2.650625
2016-01-04 11:30:00+00:00,2.650625
2016-01-04 12:00:00+00:00,2.650625
2016-01-04 12:30:00+00:00,2.650625
2016-01-04 13:00:00+00:00,2.650625
2016-01-04 13:30:00+00:00,2.650625
2016-01-04 14:00:00+00:00,2.650625
2016-01-04 14:30:00+00:00,2.650625
2016-01-04 15:00:00+00:00,2.650625
2016-01-04 15:30:00+00:00,2.650625
2016-01-04 16:00:00+00:00,2.650625
2016-01-04 16:30:00+00:00,4.837515403047075
2016-01-04 17:00:00+00:00,4.808344567149372
2016-01-04 17:30:00+00:00,3.763562032315455
2016-01-04 18:00:00+00:00,3.858304526563129
2016-01-04 18:30:00+00:00,5.580432698840314
2016-01-04 19:00:00+00:00,5.012386595962197
2016-01-04 19:30:00+00:00,5.428414276915899
2016-01-04 20:00:00+00:00,2.650625
2016-01-04 20:30:00+00:00,2.650625
2016-01-04 21:00:00+00:00,2.650625
2016-01-04 21:30:00+00:00,2.650625
2016-01-04 22:00:00+00:00,2.650625
2016-01-04 22:30:00+00:00,2.650625
2016-01-04 23:00:00+00:00,2.650625
2016-01-04 23:30:00+00:00,2.650625
2016-01-05 00:00:00+00:00,2.650625
2016-01-05 00:30:00+00:00,2.650625
2016-01-05 01:00:00+00:00,2.650625
2016-01-05 01:30:00+00:00,2.650625
