,Latitude,Longitude
0,55.910706238230084,-2.1649981192272234
1,50.89742395467167,-2.7826666004486427
2,56.583753129900956,-3.3296154391602304
3,57.427360703955216,-5.523669129956693
4,55.320082622124026,-2.846703267791308
5,56.23809544525845,-4.29237345545189
6,57.156863614441285,-5.652122981442158
7,53.75654101596208,-1.2012442473977414
8,50.573277326926956,-4.119355904172155
9,56.02588985297234,-4.5942922310719885
10,52.2285651475684,-0.7660469900608922
11,58.086073167304306,-4.524106595614624
12,56.01876957039342,-5.565394301334526
13,52.812541863674035,-4.120145857528644
14,50.3620514122417,-4.850992762452451
15,51.80015187331965,-0.6344183668216736
16,55.949533510767,-3.3821994127107047
17,54.72624578030407,-1.7588019613662365
18,50.65628078924016,-3.3549320685190906
19,55.09708461559101,-2.8147988766580596
20,54.40885444262752,-1.47678919847508
21,52.117849055457356,0.013677184377545615
22,51.16275567565141,-0.7783922755798658
23,57.18887920115071,-4.687111472364201
24,52.590985642145355,-3.995786836003931
25,54.96176947989017,-4.019811825669788
26,57.04623096860488,-4.0301523905363155
27,50.9550975232937,-0.6846587472950327
28,53.41806588793131,-0.35379256189928654
29,52.14959091689966,0.5309521427971671
30,51.76521821965256,-0.07442596390962386
31,53.04228716698791,-1.440764113008398
32,55.64310231546623,-4.215061343550585
33,57.581544522669816,-6.591046016268779
34,53.031669905517795,-2.8857925131167352
35,52.726846374199965,-2.66657057693448
36,55.449263803502554,-3.2477362292142153
37,57.41676384748402,-3.8143219775747523
38,52.60048003854676,0.7232897284443833
39,57.40890745852532,-5.031743863128574
40,50.93846729107188,-1.8620705848108807
41,52.07719492498105,-1.8386095415545896
42,56.0520611757964,-6.246865265236181
43,55.91236267274144,-3.4818896530132006
44,53.818432095345536,-2.3927379661855124
45,50.840671570654614,0.48867772196768655
46,55.29771200244157,-1.8435451951748485
47,53.24835380017989,-2.0820448335040336
48,57.45439848892313,-4.690204056749513
49,51.594304124603276,-3.2213637199498777
50,52.72863611167705,-0.9722447722007654
51,55.43455747289785,-3.984007096862314
52,56.66149197568045,-3.928696262434836
53,54.82252241444135,-3.3199618248077334
54,57.21769417042899,-2.6172829359909624
55,50.71820497274202,-3.810496663992022
56,54.11317399073886,-0.7038932296178304
57,53.11707862906104,-3.029367800303442
58,56.731948219486256,-5.542765892672174
59,57.69453357717382,-5.721043758333552
60,57.047655621683795,-5.1177376899961775
61,52.9666091280702,-0.2862691827639221
62,53.764419989945765,-2.615758639914814
63,52.367507264566555,1.456473994109471
64,52.55753889276265,-3.437227274687668
65,55.0201819996041,-4.941466880089789
66,56.08475502904313,-5.149197350330498
67,51.278819839160306,0.3718371116755499
68,53.61280557386313,-2.211043724418391
69,50.64188489521793,-4.1985621748987825
70,50.42891179092459,-4.741108859794791
71,51.68227705361445,-3.508169020302053
72,55.004692302765584,-1.820487035769081
73,54.4445741254847,-1.2477241312479999
74,55.24910409306461,-1.8073006262822453
75,51.088586239247924,-2.494716099151262
76,58.30491044039348,-4.421909919541382
77,55.77554197646225,-4.518112750959819
78,56.21995608063117,-2.996002328209478
79,53.72178352872626,-1.4647978806432578
80,57.02747057910279,-5.20530770065494
81,55.82778268177368,-6.1476323704773055
82,52.29932059964744,-0.3788398470945076
83,53.48740024431024,-0.7575677922140915
84,55.21039534331816,-3.3439216953337354
85,50.78107603157122,-2.52875590555555
86,52.803882609124344,-0.8254935947479884
87,52.63916422989652,-0.06259486404084846
88,57.499784570724074,-6.296110278877677
89,55.201695846767606,-2.174341067779298
90,57.39355944064402,-3.6305030072743056
91,51.9084656385814,-3.528565430743736
92,54.50876675395778,-3.350261270077966
93,54.83016778789963,-1.6846063670946645
94,52.02753035569788,-3.8262889074840345
95,56.79372000372148,-5.86126366937476
96,52.51350468343499,-2.8913598182776834
97,50.64226546449721,-2.282328957991016
98,53.48327461048188,-2.7229384011531197
99,57.24888571575546,-5.439404411189623
100,54.71998341993238,-2.6809831381194256
101,55.76564007442702,-2.759171719735753
102,52.864767038787626,-2.410842346334908
103,54.301396385911815,-0.8817440919881818
104,57.423424596449735,-3.9827821271168418
105,56.96891777276768,-3.5635016307132164
106,50.37394625335846,-3.965306305622076
107,52.01818894897305,-0.9807900148382256
108,52.78052744980232,-4.040587987110872
109,58.350291085747756,-4.399301233313708
110,53.62463650267849,-1.4785063460479018
111,53.02452982409023,-0.6709578807987544
112,51.76849352728704,-0.6483483937710268
113,50.882236088218846,-3.2312179546095363
114,51.64072252567658,0.1539079068160767
115,51.0240799598625,0.7432362462640292
116,58.040925156555616,-3.8948212542627187
117,56.0820661283042,-3.2732440810643357
118,53.26699880122055,-2.0702841984165756
119,56.53964880010143,-5.617673431408857
120,57.08908457194682,-4.810528319691482
121,51.76822861551465,-0.47616869575210785
122,55.523012324248825,-3.5783061335040944
123,57.476325276305715,-1.8666183191483023
124,55.93335757393317,-4.286046469406965
125,53.42131819837588,-2.0826282621897327
126,54.72095919708351,-1.2459244629923631
127,53.95760210006657,-1.6170941012784477
128,51.82789913869385,0.7649216685434279
129,55.83596605487771,-4.395053832019048
130,52.109097572665455,1.1643327492415274
131,51.37392156983081,0.35380049416705006
132,52.33905311299508,-2.653774862532541
133,53.020755317237175,-1.369738887725667
134,52.22430860807384,-2.0992773452513607
135,54.97829243520371,-4.753785123385951
136,54.680409842692285,-2.78869116555237
137,54.23859376702491,-3.29568066524231
138,51.93435304403249,0.06970186996687033
139,53.01930206581453,-2.257802150951351
140,57.907366065071486,-4.9996546920770335
141,51.46722474084373,-3.6125398759517156
142,56.33081619911582,-4.967523122986833
143,55.158290837868755,-1.683138183083991
144,52.53241667461583,-1.974835556869663
145,56.67000651606851,-5.816957772621994
146,52.83787563671853,1.37151904063343
147,54.213984698467385,-2.922127302074826
148,53.00873487345004,-3.134271742085903
149,56.756101801459906,-5.044457733568791
150,52.88509124728586,0.8008448427691164
151,52.78265834970068,-4.074449723629467
152,53.52411962353345,-1.29179311980167
153,51.40968493439796,-1.717198956018068
154,51.27034505557647,-2.77444364735513
155,52.170728846805346,-1.3695682675210774
156,56.22128654963885,-3.404023024422587
157,53.999800308054404,-1.5588090628968576
158,52.57153964076366,0.4874326723535365
159,50.769023597328356,-2.9111307984264583
160,51.13532664649381,-2.288572471371432
161,51.29136268046858,-0.42602362503581936
162,55.611518942620926,-2.1349090367264543
163,55.59166771906225,-2.142814914160155
164,53.193217087480136,-1.2122991698511214
165,51.78715496043634,0.42226857486626024
166,51.71887702686001,0.5801953634613177
167,55.332133202996744,-1.6126373682727833
168,56.54715264444028,-4.7473881007087915
169,52.84102532904641,-1.7958355672375763
170,55.36878426084913,-1.7092721956747114
171,55.44668710337296,-2.90175989369619
172,55.812494325372235,-3.8253622048220848
173,55.001408110951616,-3.2740590036910273
174,53.15695536662309,-0.08704099192482495
175,55.93517082610003,-2.6139469980219676
176,57.4697581129369,-3.555506296913422
177,50.85883590803599,-0.8915197047685597
178,52.43530488015425,-0.8131177440721977
179,55.04669764158843,-2.5798814345248386
180,52.181079586341106,1.3579615719492946
181,56.6816502580895,-5.662819657694364
182,55.66512523937739,-2.955043807629954
183,51.81882102955188,-1.124379422957679
184,50.93796761651876,0.7313548963663372
185,54.87956227479032,-4.981538531527673
186,51.16697637890463,-0.41735522858284035
187,50.81978784519121,-0.4720534381562427
188,51.756635874871264,-2.5003016921031618
189,56.374748702733974,-5.149676619390086
190,56.43863178545675,-3.1392876321032723
191,51.83138818011246,-2.6543174773504754
192,52.89605836894122,-0.424878547340116
193,56.83562018447339,-3.3568252010021915
194,54.067350514982195,-1.2560895011799742
195,52.12407435333488,-1.7232641375348674
196,50.73430915520147,-2.2522364541533397
197,55.59914841129448,-2.4920557658357723
198,57.26621690839245,-6.342451430553266
199,58.13548831341214,-5.05440295824887
200,51.45385155476877,-3.4320538999495955
201,50.987020997889545,-1.7655422539372578
202,51.216095741122544,-0.8287042777593392
203,52.905165410801146,0.6889064283372122
204,51.098088762443396,-2.135519010451696
205,52.84700850390794,-1.126539123345597
206,52.204813030606864,1.1848984557291011
207,56.655831768069035,-5.527931005644193
208,52.14354714305232,-2.4115472759356793
209,55.63917352757964,-3.4184978357926488
210,57.37959711962805,-4.050437565941043
211,52.14784047637005,-2.0484242128467276
212,52.47287384940568,-0.34863717932569216
213,55.66420579424396,-2.7195679325048276
214,54.59088787281638,-2.1533951057507226
215,54.020033012541155,-2.827065709538159
216,54.44675323606013,-2.6495714731196953
217,57.016547833159606,-3.1857031333674852
218,55.57906664449585,-5.464060369024458
219,50.98714965118665,0.045108893294312224
220,51.4662872963417,-1.0863817186197
