,Latitude,Longitude
0,51.56135242168083,0.16613962389875248
1,53.27952904868997,-1.948590837780964
2,51.528066396807304,-3.112724587682953
3,53.77909242011191,-1.5758102505147713
4,56.74602256772945,-3.362054996838589
5,52.682037895670916,-1.1045513201306951
6,55.92595301592951,-4.996279158886943
7,57.63165594594145,-4.702617180289704
8,53.007653797816126,-2.5520669391148463
9,51.50805426127492,-1.4089012928682898
10,54.05721984875074,-2.195558977730978
11,53.23118570883751,-4.421413952706272
12,52.49851865194008,-2.2362729705235056
13,50.9620795280125,-4.161671888828124
14,52.36582404713892,-0.6260225524307668
15,52.58046557236443,-2.8760062472004826
16,57.90270651780084,-5.569267855143973
17,53.8034329644422,-2.4592615864253276
18,52.95235319238119,-4.103180193772735
19,55.936811408002626,-4.855531930745725
20,57.281596109759505,-5.019593201611727
